URL;Название;Цена;Отзывы;Бренд;Тип наушников;Минимальная воспроизводимая частота, Гц;Максимальная воспроизводимая частота, кГц;Чувствительность наушников, дБ;Тип излучателя;Разъемы;Количество драйверов;Цвет;Вид вставных наушников;Вид наушников;Диаметр мембраны, мм;Длина кабеля, м;Материал;Материал амбушюр;Оттенок;Тип акустического оформления;Форма разъема;Чехол/футляр в комплекте;Модель;Вес, г;Гарантия, мес;Срок службы, мес;Страна производства;Сопротивление, Ом;Отсоединяемый кабель;Вид беспроводных наушников;Версия Bluetooth;Мультипоинт;Поддержка кодеков;Сенсорное управление;Стандарт защиты;Разъем для зарядки;Время работы, ч;Встроенный микрофон;Время работы с зарядным футляром, ч;Голосовой помощник;Тип гарнитуры;Система активного шумоподавления;Быстрая зарядка;Беспроводная зарядка;Балансный кабель;Складная конструкция;NFC;Съемный микрофон;Тип микрофона;Чувствительность микрофона, дБ;Максимальная воспроизводимая частота микрофона, кГц;Минимальная воспроизводимая частота микрофона, Гц;Объёмный звук;Костная проводимость;Вид кабеля;Область применения;Коэффициент нелинейных искажений (КНИ), %;Максимальный уровень звукового давления, дБ;Подсветка;Диаметр звуковода, мм
https://doctorhead.ru/product/unique_melody_mentor_v3_plus_universal/;Unique Melody Mentor V3 Plus Universal;179990.0;0;Unique Melody;проводные;20;30;113;;;12;;;вставные;;1.2;карбон;силикон;black;закрытые;прямой;да;Unique Melody Mentor V3 Plus;;12;24;;19;да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/beyerdynamic_dt_770_pro_250_ohm/;Beyerdynamic DT 770 PRO 250 ohm;21990.0;0;Beyerdynamic;проводные;5;35;96;динамический;;1;;;;;3;пластик, металл;велюр;;закрытые;;;Beyerdynamic DT 770 Pro;270;12;24;;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;мастеринг, контроль записи;0.2;96;;
https://doctorhead.ru/product/ag_whp01k_japanese_packaging_dark_grey/;AG WHP01K (Japanese Packaging) Dark Grey;;нет;AG;беспроводные;20;20;;;USB-C , 3.5mm jack;1;;;полноразмерные;;1.2;пластик;синтетическая кожа;dark grey;закрытые;;да;AG WHP01K;300;12;24;Япония;;да;полноразмерные;5.0;;, , ,;;;USB-C;35;да;;Google Assistant;;да;да;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/apple_airpods_3rd_white_gold_gloss/;Apple AirPods 3rd White Gold Gloss;21390.0;0;Apple;беспроводные;20;20;;динамический;;1;золотой;true wireless;вставные;;;пластик;пластик;gold gloss;закрытые;;да;Apple AirPods 3;46.5;12;24;;;;;5.0;;;да;;Lightning;6;да;30;Siri;;;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/sennheiser_hd_560s_black/;Sennheiser HD 560S Black;29990.0;0;Sennheiser;проводные;6;38;110;динамический;;1;черный;;;;1.8;пластик;велюр;black;открытые;;;Sennheiser HD 560S;240;24;36;;120;да;;;;;;;;;;;;;;;;;да;;;;;;;;;;DJ, сведение;;;;
https://doctorhead.ru/product/aurian_sunset_2_universal/;Aurian Sunset 2 Universal;39990.0;0;Aurian;проводные;20;25;110;;2-pin,;3;красный;;вставные;;1.2;акрил;силикон;red;закрытые;г-образный;;Aurian Sunset 2;;36;48;Россия;9.3;да;;;;;;;;;;;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/noble_audio_fokus_mystique_blue_black/;Noble Audio FoKus Mystique Blue Black;36490.0;0;Noble Audio;беспроводные;20;20;;гибридный;USB-C;3;синий;true wireless;вставные;8.2;;пластик;силикон;blue black;закрытые;;да;Noble Audio FoKus Mystique;;12;24;Китай;;;;5.2;;, , ,;да;;;7;да;28;Google Assistant , Siri;стерео;;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/1more_colorbuds_2_black/;1MORE ColorBuds 2 Black;4990.0;0;1MORE;беспроводные;20;20;;динамический;USB-C;1;черный;true wireless;вставные;7;;пластик;силикон;black;закрытые;;да;1MORE ColorBuds 2;34;12;24;;32;;;5.2;;, , ,;да;;;8;да;24;;;да;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/apple_airpods_3_pink_gloss/;Apple AirPods 3 Pink Gloss;21390.0;0;Apple;беспроводные;20;20;;динамический;Lightning;1;розовый;true wireless;вставные;;;пластик;пластик;pink gloss;закрытые;;да;Apple AirPods 3;;12;24;Китай;;;;5.0;;;да;;Lightning;6;да;30;Siri;;;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/bose_quietcomfort_headphones_cypress_green/;Bose QuietComfort Headphones Cypress Green;33990.0;0;Bose;беспроводные;20;20;;;2.5mm jack , USB-C;1;зеленый;;полноразмерные;;1;металл, пластик, кожа;синтетическая кожа;green;закрытые;прямой;да;Bose QuietComfort;235;12;24;Китай;;да;полноразмерные;5.1;да;,;;;;24;да;;Google Assistant;;да;да;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/focal_utopia_2022/;Focal Utopia 2022;599900.0;0;Focal;проводные;5;50;104;;3.5mm jack , XLR , LEMO;1;черный;;полноразмерные;40;1.5, 3;алюминий, карбон, кожа;кожа;black;открытые;прямой;да;Focal Utopia 2022;490;12;24;Франция;80;да;;;;;;;;;;;;;;;;да;;;;;;;;;;;;;;;
https://doctorhead.ru/product/shure_se846g2cl_efs_transparent/;Shure SE846G2CL-EFS Transparent;123890.0;0;Shure;проводные;15;20;114;арматурный;3.5mm jack , 6.35mm jack;1;бесцветный;;;;1.6;пластик, силикон;;clear;закрытые;г-образный;да;Shure SE846;;12;24;;9;да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/simgot_ew100_with_mic/;SIMGOT EW100 with mic;1790.0;0;SIMGOT;проводные;5;45;122;;;1;серебряный;с проводом;вставные;10;1.2;алюминий, пластик;силикон;silver;закрытые;г-образный;да;SIMGOT EW100;7;12;24;Китай;32;да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/hifiman_re2000_pro_silver/;HIFIMAN RE2000 Pro Silver;30990.0;0;HIFIMAN;проводные;5;20;103;;2-pin,;1;серебряный;;вставные;9.2;1.2;алюминий;синтетическая кожа;silver;закрытые;г-образный;да;HIFIMAN RE2000 Pro;;12;24;Китай;6;да;;;;;;;;;;;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/hifiman_svanar_wireless_jr/;HIFIMAN Svanar Wireless Jr;21190.0;0;HIFIMAN;беспроводные;10;35;;динамический;USB-C;1;белый;true wireless;вставные;10;;пластик;силикон;white;закрытые;;;HIFIMAN Svanar Jr;83;12;24;Китай;;;;5.2;;, ,;да;;USB-C;8;да;32;Google Assistant;стерео;да;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/ag_cotsubu_mk2_plus_lemon/;AG COTSUBU MK2+ Lemon;;нет;AG;беспроводные;20;20;;динамический;USB-C;1;желтый;true wireless;вставные;;;пластик;силикон;lemon;закрытые;;да;AG COTSUBU MK2+;7;12;24;Япония;;;;5.2;да;,;да;;;5;да;20;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/neumann_ndh_20/;Neumann NDH 20;75600.0;0;Neumann;проводные;5;30;114;динамический;;1;;;;38;3;велюр, синтетическая кожа, металл;синтетическая кожа;silver;закрытые;прямой;;Neumann NDH 20;388;12;24;;150;да;;;;;;;;;;;;;;;;;да;;;;;;;;;,;мастеринг, контроль записи;0.1;114;;
https://doctorhead.ru/product/apple_airpods_3/;Apple AirPods 3;19990.0;0;Apple;беспроводные;20;20;;динамический;;1;белый;true wireless;вставные;;;пластик;;white;закрытые;;да;Apple AirPods 3;46.5;12;24;;;;;5.0;;;да;;Lightning;6;да;30;Siri;;;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/zmf_atrium_aluminum_black/;ZMF Atrium Aluminum Black;319990.0;0;ZMF;проводные;;;96;;, ,;1;;;полноразмерные;;1.5;дерево, алюминий;;black;открытые;прямой;да;ZMF Atrium;490;12;24;США;300;да;;;;;;;;;;;;;;;;да;;;;;;;;;;;;;;;
https://doctorhead.ru/product/technics_eahaz60m2_black/;Technics EAH-AZ60M2 Black;23190.0;0;Technics;беспроводные;20;40;;динамический;USB-C;1;черный;true wireless;вставные;8;;алюминий, пластик;силикон;black;закрытые;;да;Technics EAH-AZ60M2;5;12;24;Япония;;;;5.3;да;, ,;да;IPX4;USB-C;7;да;24;Google Assistant , Amazon Alexa;стерео;да;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/radiotehnika_impulse_t3_black/;Radiotehnika Impulse T3 Black;2990.0;0;Radiotehnika;беспроводные;20;20;;динамический;USB-C;1;черный;true wireless;вставные;6;;пластик;силикон;black;закрытые;;да;Radiotechnica Impulse T3;2.9;12;24;Китай;;;;5.3;;;да;;;4;да;12;Google Assistant;стерео;;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/apple_airpods_pro_2nd_gen_with_magsafe_usbc_2023_total_black_matte/;Apple AirPods Pro 2nd gen with MagSafe USB-C (2023) Total Black Matte;30190.0;0;Apple;беспроводные;20;20;;динамический;USB-C;1;черный;true wireless;вставные;;;пластик;силикон;total black matte;закрытые;;да;Apple AirPods Pro (2nd generation) with MagSafe 2023;50;12;24;Китай;;;;5.3;да;,;да;;USB-C , QI;6;да;30;Siri;;да;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/ugreen_hitune_t3_white/;Ugreen HiTune T3 White;3990.0;0;Ugreen;беспроводные;20;20;;динамический;USB-C;1;белый;true wireless;вставные;10;;пластик;силикон;white;закрытые;;да;Ugreen HiTune T3;;12;24;;;;;5.2;;,;да;;USB-C;7;да;24;;стерео;да;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/moondrop_quarks_with_mic/;MoonDrop Quarks with mic;1290.0;0;MoonDrop;проводные;4;43;116;;;1;бесцветный;;вставные;6;1.2;пластик;силикон;transparent;закрытые;прямой;да;MoonDrop Quarks;;12;24;Китай;16;;;;;;;;;;да;;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/sudio_t3_white/;Sudio T3 White;3990.0;0;Sudio;беспроводные;20;20;;динамический;USB-C;1;белый;true wireless;вставные;13;;пластик;силикон;white;закрытые;;да;Sudio T3;35;12;24;Швеция;32;;;5.3;;;да;;;6;да;30;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/64audio_duo/;64 Audio Duo;115990.0;0;64 Audio;проводные;20;20;98;;, 2-pin;2;черный;;вставные;9;1.2;металл;силикон;black;закрытые;г-образный;да;64 Audio Duo;;12;24;США;9;да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/simgot_fld100_white/;SIMGOT FLD100 White;1890.0;0;SIMGOT;беспроводные;20;20;;динамический;;1;;true wireless;вставные;13;;пластик;силикон;white;полуоткрытые;;да;SIMGOT FLD100;3.3;12;24;Китай;32;;;5.3;;,;да;;;5.5;да;27;Google Assistant;стерео;;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/fiio_ff3_black/;FiiO FF3 Black;11990.0;0;FiiO;проводные;20;20;105;;, 4-pin;1;черный;;вставные;14.2;1.2;сталь;пена;black;закрытые;прямой;да;FiiO FF3;31;12;24;;45;;;;;;;;;;;;;;;;;да;;;;;;;;;;;;;;;
https://doctorhead.ru/product/noble_audio_fokus_rex5_green/;Noble Audio FoKus Rex5 Green;64990.0;0;Noble Audio;беспроводные;20;40;;гибридный;;5;зеленый;true wireless;вставные;10, 6;;акрил, пластик;силикон;green;закрытые;;да;Noble Audio FoKus Rex5;;12;24;США;;;;5.4;да;, , , ,;да;;USB-C;7;да;;Google Assistant;стерео;да;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/denon_perl_white/;Denon PerL White;17990.0;0;Denon;беспроводные;20;20;;динамический;USB-C;1;белый;true wireless;вставные;10;;пластик;силикон;white;закрытые;;да;Denon PerL;7;12;24;Китай;;;;5.0;;, ,;да;;;6;да;18;Google Assistant;стерео;да;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/sudio_d1_white/;Sudio D1 White;2990.0;0;Sudio;беспроводные;20;20;;динамический;USB-C;1;белый;true wireless;вставные;13;;пластик;силикон;white;закрытые;;да;Sudio D1;35;12;24;Швеция;32;;;5.4;;;да;;;6.5;да;30;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/simgot_em10_black_silver/;SIMGOT EM10 Black/Silver;45890.0;0;SIMGOT;проводные;8;40;120;;;10;;с проводом;вставные;8;1.2;смола, металл, пластик;силикон;silver black;закрытые;прямой;да;SIMGOT EM10;10;12;24;Китай;41;да;;;;;;;;;;;;;;;;да;;;;;;;;;;;;;;;
https://doctorhead.ru/product/logitech_pro_x_gaming_headset_black/;Logitech PRO X Gaming Headset Black;17990.0;0;Logitech;;20;20;91.7;динамический;;1;черный;;;50;2, 1.5, 1.2;алюминий, сталь, пластик;;black;закрытые;прямой;да;Logitech G PRO X;320;24;36;;35;да;;;;;;;;;да;;;стерео;;;;;;;да;конденсаторный;;10;100;7.1 software;;;;;;;
https://doctorhead.ru/product/honor_choice_earbuds_s7_white/;Honor Choice Earbuds S7 White;7290.0;0;Honor;беспроводные;16;40;;динамический;USB-C;1;белый;true wireless;вставные;13;;пластик;синтетическая кожа;white;закрытые;;да;Honor Choice Earbuds S7;;12;24;Китай;;;;5.3;да;, ,;да;IP54;USB-C;7.5;да;36;Google Assistant;стерео;да;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/creative_chat_usb/;Creative Chat USB;4790.0;0;Creative;;20;20;;;;1;черный;;;40;2.1;пластик;синтетическая кожа;black;закрытые;;;Creative Chat USB;206;12;24;Китай;;;;;;;;;;;да;;;стерео;;;;;;;;конденсаторный;-42;10;100;;;;;;;;
https://doctorhead.ru/product/1more_penta_driver_black/;1MORE Penta Driver Black;14950.0;0;1MORE;проводные;20;40;105;;, MMCX;5;черный;с проводом;вставные;;1.2;алюминий, пластик;силикон, пена;black;закрытые;г-образный;да;;21;12;24;Китай;32;да;;;;;;;;;да;;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/axelvox_dj250_black/;Axelvox DJ250 Black;4900.0;0;Axelvox;проводные;;;;динамический;3.5mm jack;1;черный;;;50;2.5;металл, пластик;синтетическая кожа;black;закрытые;прямой;;Axelvox DJ250;318;12;24;Китай;32;да;;;;;;;;;;;;стерео;;;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/logitech_headset_h110_silver/;Logitech Headset H110 Silver;990.0;0;Logitech;;20;20;100;динамический;3.5mm jack;1;черный;;;40;1.8;пластик;поролон;silver;полуоткрытые;прямой;;Logitech H110;;24;36;;32;;;;;;;;;;да;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/eksa_h1_plus_black/;EKSA H1 Plus Black;5190.0;0;EKSA;беспроводные;20;20;114;динамический;;1;черный;;;40;;пластик;синтетическая кожа;black;открытые;прямой;да;EKSA H1 Plus;;12;24;Китай;32;да;;5.0;да;;;;USB-C;30;да;;;моно;;да;;;;;;динамический;-25;10;100;;;;;;;;
https://doctorhead.ru/product/aurian_skyline_universal/;Aurian Skyline Universal;49990.0;0;Aurian;проводные;20;24;114.5;;2-pin;4;бежевый;;вставные;;1.2;акрил;силикон;skyline;закрытые;г-образный;да;Aurian Skyline;;36;48;Россия;55.2;да;;;;;;;;;;;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/kinera_imperial_urd_ddhifi_tc35pro_eye2_lightning/;Kinera Imperial URD + ddHiFi TC35Pro Eye2 Lightning;66580.0;0;Kinera;проводные;5;50;107;;2-pin, , ,;5;;;вставные;8;1.2;акрил;силикон, пена;green;закрытые;прямой;да;Kinera Imperial URD;;12;24;Китай;20;;;;;;;;;;;;;;;;;да;;;;;;;;;;;;;;;
https://doctorhead.ru/product/apple_airpods_max_sky_blue/;Apple AirPods Max Sky Blue;62990.0;0;Apple;беспроводные;20;20;;;Lightning;1;синий;;полноразмерные;;;пластик, алюминий, ткань;ткань;sky blue;закрытые;;да;Apple AirPods Max;384;12;24;;;;полноразмерные;5.0;;;да;;Lightning;20;да;;Siri;;да;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/sony_mdr_zx310ap_black/;Sony MDR-ZX310AP Black;2290.0;0;Sony;проводные;10;24;98;;3.5mm jack;1;черный;;накладные;30;1.2;пластик;синтетическая кожа;black;закрытые;г-образный;;Sony MDR-ZX310AP;125;12;24;;24;;;;;;;;;;да;;;;;;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/kinera_odin_black/;Kinera Odin Black;89000.0;0;Kinera;проводные;20;20;117;;, 2-pin;8;черный;;вставные;;1.2;акрил, смола;силикон, пена;black;закрытые;прямой;да;Kinera Odin;;12;24;Китай;24;да;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/marshall_minor_iv_cream/;Marshall Minor IV Cream;16990.0;0;Marshall;беспроводные;20;20;;динамический;USB-C;1;бежевый;true wireless;вставные;12;;алюминий, пластик;пластик;cream;полуоткрытые;;да;Marshall Minor lV;7;12;24;США;32;;;5.0;;, LC3;да;;;7;да;30;Google Assistant;стерео;;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/campfire_audio_andromeda_emerald_sea/;Campfire Audio Andromeda Emerald Sea;129590.0;0;Campfire Audio;проводные;5;20;94;;MMCX, , ,;5;зеленый;;вставные;;1.2;акрил, алюминий, сталь;силикон;green;закрытые;прямой;да;Campfire Audio Andromeda Emerald Sea;;12;24;;6.3;да;;;;;;;;;;;;;;;;да;;;;;;;;;;;;;;;
https://doctorhead.ru/product/shure_srh840a/;Shure SRH840A;18790.0;0;Shure;проводные;5;25;97;динамический;;1;черный;;;40;3;пластик, ткань;синтетическая кожа;black;закрытые;прямой;да;Shure SRH840A;273;12;24;;40;да;;;;;;;;;;;;;;;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/apple_airpods_4_anc_white/;Apple AirPods 4 ANC White;29990.0;0;Apple;беспроводные;20;20;;динамический;USB-C;1;белый;true wireless;вставные;;;пластик;пластик;white;полуоткрытые;;да;Apple AirPods 4;;12;24;Китай;32;;;5.3;да;,;да;IP54;USB-C;5;да;30;Siri;стерео;да;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/akg_k_240_mkii/;AKG K240 MKII;15490.0;0;AKG;проводные;15;25;104;динамический;;1;черный;;;30;3;пластик;синтетическая кожа;black gold;полуоткрытые;прямой;;AKG K240 MKII;240;12;24;;55;да;;;;;;;;;;;;стерео;;;;;;;;;;;;;;;DJ, мастеринг, контроль записи;0.3;;;
https://doctorhead.ru/product/anker_soundcore_p40i_violet/;Anker Soundcore P40i Violet;5990.0;0;Anker;беспроводные;20;20;120;динамический;USB-C;1;фиолетовый;true wireless;вставные;11;;пластик;силикон;violet;;;да;Anker Soundcore P40i;12;12;24;Китай;16;;;5.3;да;,;да;;USB-C;12;да;;;;да;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/apple_airpods_3_purple_gradient/;Apple AirPods 3 Purple Gradient;26090.0;0;Apple;беспроводные;20;20;;динамический;Lightning;1;фиолетовый;true wireless;вставные;;;пластик;пластик;purple gradient;закрытые;;да;Apple AirPods 3;;12;24;Китай;;;;5.0;;;да;;Lightning;6;да;30;Siri;;;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/honor_choice_earbuds_x7_white/;Honor Choice Earbuds X7 White;2490.0;0;Honor;беспроводные;20;20;;динамический;USB-C;1;белый;true wireless;вставные;12.4;;пластик;силикон;white;закрытые;;да;HONOR Choice Earbuds X7;;12;24;Китай;;;;5.3;;,;да;;USB-C;8;да;40;Google Assistant;стерео;да;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/ag_cotsubu_mk2_kuro/;AG COTSUBU MK2 Kuro;;нет;AG;беспроводные;20;20;;динамический;USB-C;1;черный;true wireless;вставные;;;пластик;силикон;black;закрытые;;да;AG COTSUBU MK2;7;12;24;Япония;;;;5.2;да;, ,;да;;;5;да;20;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/denon_ahc830ncw_black/;Denon AH-C830NCW Black;24990.0;0;Denon;беспроводные;20;20;;динамический;USB-C;1;черный;true wireless;вставные;10;;пластик;силикон;black;закрытые;;да;Denon AH-C830NCW;6;12;24;Япония;;;;5.0;;,;да;;;6;да;24;;;да;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/abyss_ab1266_phi_tc_lite/;Abyss AB-1266 PHI TC Lite;599990.0;0;Abyss;проводные;5;30;88;;XLR;1;черный;;полноразмерные;66;2.4;сталь, алюминий, керамика;кожа, алькантара;black;открытые;прямой;да;Abyss AB-1266;640;12;24;США;50;да;;;;;;;;;;;;стерео;;;;да;;;;;;;;;;;;;;;
https://doctorhead.ru/product/neumann_ndh_30_black_edition/;Neumann NDH 30 Black Edition;83990.0;0;Neumann;проводные;12;34;;динамический;;1;черный;;;38;3;алюминий, металл, ткань;;;открытые;;;Neumann NDH 30;352;12;24;Германия;120;да;;;;;;;;;;;;;;;;;;;;;;;;;;;мастеринг, студия, сведение;;104;;
https://doctorhead.ru/product/beyerdynamic_dt_770_pro_black_limited_edition__250_ohm/;Beyerdynamic DT 770 PRO Black Limited Edition 250 Ohm;20990.0;0;Beyerdynamic;проводные;5;35;96;динамический;;1;черный;;;;3;пластик, металл;велюр;black;закрытые;;да;Beyerdynamic DT 770 Pro;270;12;24;;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;мастеринг, контроль записи;0.2;;;
https://doctorhead.ru/product/creative_zen_air_dot_black/;Creative Zen Air Dot Black;2490.0;0;Creative;беспроводные;20;20;;динамический;USB-C;1;черный;true wireless;вставные;13;;пластик;;black;закрытые;;да;Creative Zen Air Dot;33;12;24;Китай;;;;5.3;;;да;;;24;да;;Google Assistant , Siri;;;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/jade_audio_jd1_type_c_black/;Jade Audio JD1 Type C Black;2190.0;0;Jade Audio;проводные;20;40;109;;, 2-pin;1;черный;с проводом;вставные;10;1.2;пластик;силикон;black;закрытые;прямой;;Jade Audio JD1 Type C;5;12;24;Китай;24;да;;;;;;;;;да;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/audio_technica_ath_a550z/;Audio-Technica ATH-A550Z;21590.0;0;Audio-Technica;проводные;5;35;100;;3.5mm jack , 6.35mm jack;1;черный;;полноразмерные;53;3;металл, пластик;синтетическая кожа;black;закрытые;прямой;;Audio-Technica ATH-A550Z;300;12;24;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/jbl_live_flex_blue/;JBL Live Flex Blue;14990.0;0;JBL;беспроводные;20;20;105;динамический;USB-C;1;синий;true wireless;вставные;12;;пластик;пластик;blue;полуоткрытые;;да;JBL Live Flex;42;12;24;Китай;32;;;5.3;да;;да;IP54;USB-C;8;да;40;Amazon Alexa , Google Assistant , Siri;стерео;да;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/apple_airpods_2_flirt_matte/;Apple AirPods 2 Flirt Matte;14990.0;0;Apple;беспроводные;20;20;;динамический;;1;розовый;true wireless;вставные;;;пластик;пластик;flirt matte;закрытые;;да;Apple AirPods 2;;12;24;;;;;5.0;;;да;;Lightning;5;да;24;;;;да;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/apple_airpods_pro_2nd_gen_with_magsafe_usbc_2023_christmas_eve/;Apple AirPods Pro 2nd gen with MagSafe USB-C (2023) Christmas Eve;34890.0;0;Apple;беспроводные;20;20;;динамический;USB-C;1;;true wireless;вставные;;;пластик;силикон;christmas eve;закрытые;;да;Apple AirPods Pro (2nd generation) with MagSafe 2023;50;12;24;Китай;;;;5.3;да;,;да;;USB-C , QI;6;да;30;Siri;;да;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/audeze_lcdxc_carbon_case_cable_xlr/;Audeze LCD-XC Carbon Case Cable XLR;185000.0;0;Audeze;проводные;10;50;100;;XLR , XLR Mini;1;черный;;полноразмерные;106;1.9;карбон, алюминий, кожа;кожа;carbon;закрытые;прямой;да;Audeze LCD-XC;677;12;24;;20;да;;;;;;;;;;;;стерео;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/sony_wf_1000xm5_silver/;Sony WF-1000XM5 Silver;27990.0;0;Sony;беспроводные;20;40;;динамический;USB-C;1;серый;true wireless;вставные;8.4;;пластик;;silver;закрытые;;да;Sony WF-1000XM5;39;12;24;Япония;;;;5.3;да;, , , LC3;да;IPX4;USB-C;8;да;24;;стерео;да;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/astellkern_uw100mkii/;Astell&Kern AK UW100MKII;24690.0;0;Astell&Kern;беспроводные;;;;арматурный;USB-C;1;черный;true wireless;вставные;;;пластик;силикон;black;закрытые;;да;Astell&Kern UW100MKII;65;12;24;Южная Корея;;;;5.2;да;, ,;да;;;9;да;29;Google Assistant;стерео;да;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/ag_whp01k_mk2_black/;AG WHP01K MK2 Black;;нет;AG;беспроводные;20;20;;;USB-C , 3.5mm jack;1;черный;;полноразмерные;;1.2;пластик;синтетическая кожа;black;закрытые;;да;AG WHP01K MK2;280;12;24;Япония;;да;полноразмерные;5.0;да;, , ,;;;USB-C;40;да;;Google Assistant;;да;да;;;да;;;;;;;;;;;;;;
https://doctorhead.ru/product/kinera_imperial_loki/;Kinera Imperial Loki;344990.0;0;Kinera;проводные;20;50;107;;, 2-pin;12;;с проводом;вставные;6;;акрил;силикон, пена;blue black;закрытые;прямой;да;Kinera Imperial Loki;7.8;12;24;;12;да;;;;;;;;;;;;;;;;да;;;;;;;;;;;;;;;6
https://doctorhead.ru/product/apple_airpods_pro_2nd_gen_with_magsafe_usbc_2023_black_marble_total_gloss/;Apple AirPods Pro 2nd gen with MagSafe USB-C (2023) Black Marble Total Gloss;34890.0;0;Apple;беспроводные;20;20;;динамический;USB-C;1;;true wireless;вставные;;;пластик;силикон;black marble total gloss;закрытые;;да;Apple AirPods Pro (2nd generation) with MagSafe 2023;50;12;24;Китай;;;;5.3;да;,;да;;USB-C , QI;6;да;30;Siri;;да;да;да;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/jvc_hakd5vef_purple_green/;JVC HA-KD5-V-EF Purple Green;990.0;0;JVC;проводные;15;23;;;3.5mm jack;1;;;;30;0.8;пластик;синтетическая кожа;purple, green;закрытые;прямой;;JVC HA-KD5;122;12;24;Китай;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/ritmix_rh_524/;RITMIX RH-524;490.0;0;Ritmix;проводные;20;20;99;;3.5mm jack;1;черный;;накладные;40;2;пластик, металл;синтетическая кожа;;закрытые;прямой;;Ritmix RH-524;;12;24;;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
https://doctorhead.ru/product/apple_airpods_pro_2nd_gen_with_magsafe_usbc_2023_silver_matte/;Apple AirPods Pro 2nd gen with MagSafe USB-C (2023) Silver Matte;28790.0;0;Apple;беспроводные;20;20;;динамический;USB-C;1;серебряный;true wireless;вставные;;;пластик;силикон;silver matte;закрытые;;да;Apple AirPods Pro (2nd generation) with MagSafe 2023;50;12;24;Китай;;;;5.3;да;,;да;;USB-C , QI;6;да;30;Siri;;да;да;да;;;;;;;;;;;;;;;;
